catch;day;year;ID;weight;tarse;culmen;remarque;collier
6;131;2023;2127-44203;;;;;
6;131;2023;2127-44204;2337;85,56;63,1;;YK99
6;131;2023;2127-44205;;;;;
6;131;2023;2127-44206;;;;;
6;131;2023;2127-44207;;;;;
6;131;2023;2127-44208;;;;;
6;131;2023;2127-44209;;;;;
6;131;2023;2127-44210;;;;;
6;131;2023;2127-44211;;;;;
6;131;2023;2127-44212;2809;81,46;57,7;;YK62
6;131;2023;2127-44213;;;;;
6;131;2023;2127-44214;;;;;
6;131;2023;2127-44215;;;;;
6;131;2023;2127-44216;2966;84,05;59,19;;YM08
6;131;2023;2127-44217;2936;80,85;61,57;;YK91
6;131;2023;2127-44218;2924;88,35;63,7;;YK94
6;131;2023;2127-44219;;;;;
6;131;2023;2127-44220;;;;;
6;131;2023;2127-44221;;;;;
6;131;2023;2127-44222;2617;86,9;63,11;;YM42
6;131;2023;2127-44223;;;;;
6;131;2023;2127-44224;;;;;
6;131;2023;2127-44225;;;;;
6;131;2023;2127-44226;;;;;
6;131;2023;2127-44227;;;;;
6;131;2023;2127-44228;;;;;
6;131;2023;2127-44229;;;;;
6;131;2023;2127-44230;;;;;
6;131;2023;2127-44231;;;;;
6;131;2023;2127-44232;;;;;
6;131;2023;2127-44233;;;;;
6;131;2023;2127-44234;2951;85,92;62,81;;YM50
6;131;2023;2127-44235;2873;88,1;56,62;;YK58
6;131;2023;2127-44236;2975;77,73;57,8;;YK83
6;131;2023;2127-44237;;;;;
6;131;2023;2127-44238;2845;85,77;57,75;;YK53
6;131;2023;2127-44239;;;;;
6;131;2023;2127-44240;;;;;
6;131;2023;2127-44241;3140;87,87;61,65;;YM06
6;131;2023;2127-44242;;;;;
6;131;2023;2127-44243;2813;88,38;58,25;;YK56
6;131;2023;2127-44244;3210;86,78;67,41;;YM09
6;131;2023;2127-44245;;;;;
6;131;2023;2127-44246;2852;86,04;60,86;;YM25
6;131;2023;2127-44247;3098;86,78;61,74;;YK89
6;131;2023;2127-44248;;;;;
6;131;2023;2127-44249;2822;88,26;60,76;;YM13
6;131;2023;2127-44250;;;;;
6;131;2023;2127-44251;2896;83,34;56,26;;YK61
